127.0.0.1 - - [23/Mar/2020:07:09:51 +1100] "GET /web/index.php?r=debug%2Fdefault%2Ftoolbar&tag=5e77c60f4e06f HTTP/1.1" 200 3674
127.0.0.1 - - [23/Mar/2020:07:09:52 +1100] "GET /web/ HTTP/1.1" 500 100894
127.0.0.1 - - [23/Mar/2020:07:09:52 +1100] "GET /web/index.php?r=debug%2Fdefault%2Ftoolbar&tag=5e77c6109980e HTTP/1.1" 200 3672
127.0.0.1 - - [23/Mar/2020:07:10:06 +1100] "GET /web/ HTTP/1.1" 200 8041
127.0.0.1 - - [23/Mar/2020:07:10:06 +1100] "GET /web/index.php?r=debug%2Fdefault%2Ftoolbar&tag=5e77c61e20734 HTTP/1.1" 200 3659
127.0.0.1 - - [23/Mar/2020:07:12:59 +1100] "GET /web/ HTTP/1.1" 200 8189
127.0.0.1 - - [23/Mar/2020:07:13:00 +1100] "GET /web/index.php?r=debug%2Fdefault%2Ftoolbar&tag=5e77c6cbea492 HTTP/1.1" 200 3660
127.0.0.1 - - [23/Mar/2020:07:16:47 +1100] "GET /web/ HTTP/1.1" 500 85297
127.0.0.1 - - [23/Mar/2020:07:20:34 +1100] "GET /web/ HTTP/1.1" 200 8042
127.0.0.1 - - [23/Mar/2020:07:20:34 +1100] "GET /web/index.php?r=debug%2Fdefault%2Ftoolbar&tag=5e77c8929bfce HTTP/1.1" 200 3658
127.0.0.1 - - [23/Mar/2020:07:22:07 +1100] "GET /web/ HTTP/1.1" 500 85297
127.0.0.1 - - [23/Mar/2020:07:22:57 +1100] "GET /web/ HTTP/1.1" 500 48377
127.0.0.1 - - [23/Mar/2020:07:25:01 +1100] "GET /web/ HTTP/1.1" 500 85297
127.0.0.1 - - [23/Mar/2020:07:28:17 +1100] "GET /web/ HTTP/1.1" 500 48377
